pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
ipsccp,partial-inliner,-0.0014617454478927927,-2.674178625179107,0.007491525638666037,224188,223701,0.018369952661876143,True
ipsccp,lower-expect,-0.0008355262787497209,-1.5379341461729932,0.12406542286522822,223754,224694,0.221339497011496,False
ipsccp,alignment-from-assumptions,-0.0007778399630085087,-1.428083920776182,0.15326840130281152,224810,223705,0.2618645860968179,False
ipsccp,rpo-function-attrs,-0.0007461285678150298,-1.373244362038567,0.16967707877197633,224333,224485,0.28517400878586235,False
ipsccp,attributor,0.0019185994290812913,3.8045589324942886,0.00014207591121378674,224419,224429,0.00046753720026318393,True
ipsccp,inferattrs,-0.0023641799867196722,-4.356063719472503,1.3245159606655367e-05,223813,224368,4.73248585945825e-05,True
ipsccp,called-value-propagation,-0.0007601861738230631,-1.3965510001505737,0.16254932474669045,224293,224426,0.27509735398209684,False
ipsccp,licm,-0.0025143172678822046,-4.36935105265314,1.2464415890311066e-05,225275,224725,4.4780415253631314e-05,True
ipsccp,loop-simplify,-0.0011645919700289387,-2.1335356989362366,0.03288134707748772,224091,224718,0.06998008432360975,False
ipsccp,div-rem-pairs,-0.0012254200376296542,-2.254575113981886,0.024160490206916276,225153,224366,0.05318295652067686,False
ipsccp,float2int,-0.0013677557638429039,-2.5156027033298063,0.011883250740202104,224534,224863,0.028085382341309077,True
ipsccp,inline,-0.001700066414352941,-3.1215060047471153,0.001799400018422081,224157,224365,0.004976306830607958,True
ipsccp,sink,-0.0011772402414816363,-2.154003927750687,0.03124039461546779,224740,224024,0.0669608020329348,False
ipsccp,loop-vectorize,-0.018127082131105365,-30.807824123746624,3.412553114552588e-208,223911,224732,3.8181594275965526e-206,True
ipsccp,slp-vectorizer,-0.0011790689114761777,-2.1689670083209562,0.03008571151053614,224849,224392,0.06473387157981293,False
ipsccp,callsite-splitting,-0.001849905734587709,-3.3948732689225234,0.0006866632300416554,223833,224343,0.0020294137425231114,True
ipsccp,dfa-jump-threading,-0.001080922985567223,-1.9889707359082318,0.04670503941377672,224915,223773,0.09530845979382471,False
ipsccp,consthoist,-0.0003788018620298761,-0.6951408898225075,0.48696737102923365,224422,225075,0.6250292444937657,False
ipsccp,mldst-motion,-0.0010831316789717271,-1.9862866671496482,0.04700210867335309,224712,224669,0.09576496231261743,False
ipsccp,slsr,-0.0010913708821540524,-2.002219008162345,0.04526178263804666,224530,224391,0.09284711409669497,False
