source,target,ate,p_adj
global-merge,jump-threading,0.005501216988822999,0.0019929574784646156
break-crit-edges,jump-threading,0.027631521901135048,1.4738474598261225e-70
loop-idiom,early-cse,0.005600959987740295,0.0008077667231561062
loop-unroll,loop-idiom,0.011357677991868542,2.731261816419171e-10
loop-vectorize,loop-idiom,0.007128367069318742,0.000472719081840469
loop-deletion,gvn,0.005178203727891961,0.0003449951148597703
loop-unroll,loop-deletion,0.011392356184536767,2.255083299890017e-10
loop-vectorize,loop-deletion,0.00929404302020298,1.7064869159260378e-06
break-crit-edges,loop-deletion,0.005332270126776506,0.003609592044850916
separate-const-offset-from-gep,gvn,0.005109182270467472,0.0004309047621544629
loop-reduce,gvn,0.008183846223167812,1.6017905497836663e-09
loop-unroll,gvn,0.03603658943435273,5.088519404716854e-125
loop-rotate,gvn,0.005538935764014263,0.00026275693157020694
