source,target,ate,p_adj
mldst-motion,instcombine,0.014068634767973542,1.3365826819487611e-55
slsr,instcombine,0.01415406002390951,1.5767147949864179e-55
loop-interchange,instcombine,0.015697677682583844,2.9344187995789287e-68
loop-fusion,instcombine,0.015077537987686518,8.600095109685312e-63
loop-distribute,instcombine,0.013665240082638919,4.1307819686826805e-51
loop-load-elim,instcombine,0.015860513635803375,6.581194125190674e-70
loop-sink,instcombine,0.016329713063770457,2.733394359638082e-74
loop-unroll-and-jam,instcombine,0.015040726990170117,3.165752579217517e-61
hotcoldsplit,instcombine,0.015581117722223592,1.806854248903454e-68
irce,instcombine,0.016102970018212315,2.8093027353447504e-70
nary-reassociate,instcombine,0.013736988698006769,6.941496219246847e-52
scalarizer,instcombine,0.017227330518428507,6.811532146515219e-78
vector-combine,instcombine,0.014897665434952079,8.508162217152996e-63
always-inline,instcombine,0.01570479933774277,7.451669101717714e-66
globalsplit,instcombine,0.013279613902250187,1.5790342427500189e-49
lowerswitch,instcombine,0.01468566749728506,1.4484269451871445e-57
early-cse-memssa,instcombine,0.030460960822902283,3.573741638466436e-307
simple-loop-unswitch,instcombine,0.016879563353952076,9.752502586416964e-79
loop-versioning,instcombine,0.02315755617264953,4.360085293468034e-130
loop-flatten,instcombine,0.017547464930863566,3.4539980274334985e-84
loop-reroll,instcombine,0.01494331242821123,8.310237336870681e-62
loop-instsimplify,instcombine,0.014811357697463279,1.181396949382787e-62
loop-simplifycfg,instcombine,0.01646514573318586,1.3061295079538496e-75
loop-predication,instcombine,0.01463460459616922,1.237383561159941e-60
speculative-execution,instcombine,0.014774814684548554,3.58713628913616e-61
partially-inline-libcalls,instcombine,0.014466412189709399,1.2720375688341494e-59
load-store-vectorizer,instcombine,0.015560204077003814,9.994122559580483e-69
iroutliner,instcombine,0.012043023558459265,1.201971183883564e-40
global-merge,instcombine,0.014884850704445118,3.661956548498754e-61
break-crit-edges,instcombine,0.02203615562069089,6.413924192333281e-130
unreachableblockelim,instcombine,0.014641619614826795,8.159921171628746e-58
tailcallelim,simplifycfg,0.010166894875576926,1.5727290464749153e-23
reassociate,simplifycfg,0.007957262726792813,1.9091492316105788e-14
memcpyopt,simplifycfg,0.007832153385338603,5.524164258072162e-14
sccp,simplifycfg,0.007590211946675529,1.7253796003599554e-13
