source,target,ate_global,cate_crypto,cate_general,cate_loop_bench,cate_multimedia,cate_numeric,cate_pointer_data,cate_string_parse,cate_systems,cate_cluster_0,cate_cluster_1,cate_cluster_2,cate_cluster_3,cate_cluster_4,cate_cluster_5
tailcallelim,instcombine,0.013454885680423,0.0162272934016777,0.0139430809462336,0.033779195484529,0.0106994890958008,0.0148638593742415,0.0129719190116368,0.0105614038650907,0.008862966699135,0.0158459286753512,0.0174972841519701,0.0134405092677832,0.0089636062308565,0.0094941203548722,0.0020944118564659
reassociate,instcombine,0.0113662888806037,0.0147346222234739,0.0127901963046189,0.0094575906015247,0.0108435200661314,0.0150431620622623,0.0097277101235873,0.0104864608223606,0.0089383736192801,0.014755024581049,0.0096598862949638,0.0129859352247462,0.0098825151738037,0.0100289375263481,0.0049472149360193
memcpyopt,instcombine,0.010395821139537,0.0125626234633506,0.0130878777304943,0.0100218737843363,0.0100620302581891,0.0143806231931647,0.0090867685316586,0.0085573495844874,0.0079211881154692,0.0139526784955268,0.008946431476237,0.010010827891813,0.0085208623586146,0.0089039148097413,0.0042787234472587
sccp,instcombine,0.0100735519963954,0.0132516429735002,0.0136568619823162,0.0104214712397049,0.0074546341785825,0.0142940121265359,0.0081099572341573,0.0080424050462435,0.0084927013581837,0.0132695181664359,0.01002868714624,0.0124596883417145,0.0070188105949283,0.007247759462395,0.0078564544733498
dce,instcombine,0.0116768485037682,0.0137528932552285,0.0167486604046092,0.011343255624343,0.0115004833156312,0.0154109405540991,0.0080488694827355,0.0100919286713593,0.0086597540508625,0.0156350221056978,0.0104607076256284,0.0112717667724501,0.0088178315612287,0.0092233425920547,0.0084374825422552
adce,instcombine,0.0102433468379912,0.0134062247082203,0.0128945696334203,0.0115673726413674,0.0080253098135714,0.0128345011678373,0.0092551775866545,0.0095436854596017,0.0078777634463523,0.0125451843652192,0.0102642640441378,0.0122424679822611,0.0082903561498616,0.0082903541936675,0.004992637263981
jump-threading,instcombine,0.0063169620333589,0.0065381254594978,0.0076563654326646,0.0100195812737815,0.0051816984728969,0.0131255263245013,0.0030995605727757,0.0057481759587251,0.0019286650191442,0.0085503047837464,0.0051468039772987,0.0087989317407631,0.0030437391897975,0.004539282961509,0.0051293581872616
loop-idiom,instcombine,0.0127556614350122,0.0152378063829449,0.0146888820423872,0.0145015699609957,0.0118263118661166,0.0164609478364521,0.0108607264935285,0.011540921335338,0.0099508696773996,0.0164250916054162,0.0126243993308819,0.0127916354001628,0.0104957436094606,0.0104245765544884,0.0058070663129227
loop-deletion,instcombine,0.0127057611731996,0.0138059385879458,0.0146047870292607,0.0135015433076208,0.0133516559013278,0.01780870016954,0.0114086017896858,0.0120276441502932,0.0090226773202812,0.0160479723961272,0.0125641148286766,0.0149976387708346,0.0083664917246301,0.0106187101882025,0.005393232272302
gvn,instcombine,0.0342024283967383,0.0388417890282661,0.0309425578809358,0.0050305643283722,0.0345806892221012,0.0395902060315596,0.0358581113857388,0.0364567622098131,0.0366038066630056,0.0402595794859999,0.0303878018922396,0.0252709511172182,0.039188190148498,0.0333960864100129,0.0192057459309379
gvn-hoist,instcombine,0.0122016312453596,0.0137498133312927,0.015287155237038,0.0113168916182364,0.0119148835409395,0.0177438823011056,0.0094868836093199,0.0095074462848798,0.0095208846615145,0.0158480483287097,0.010321587301767,0.0097313412793285,0.0099987155034629,0.0104316555683227,0.0087547551954105
gvn-sink,instcombine,0.0131808279505034,0.0197598408599983,0.0138947800684614,0.0106790482974494,0.0121937854710386,0.0139200824016475,0.0099828626878991,0.0104369750467044,0.0137459476750932,0.016353946470917,0.0119729858385223,0.0209691285634919,0.0067972838234214,0.0118062088967071,0.0053297041866443
newgvn,instcombine,0.0239135295204563,0.0256955342502168,0.0280053121329849,0.007598020332755,0.0210751134911366,0.0350632331785534,0.0230514917015961,0.0215877220769135,0.0219692202905156,0.0302941400836027,0.0166960039697248,0.023671684267609,0.0281138737098067,0.0230780277937947,0.019527600426712
early-cse,instcombine,0.0099590562613187,0.0141757632837276,0.011874636881151,0.0075556823376529,0.0069330600547397,0.0113158346612528,0.0089023198189985,0.0091308104454195,0.0094350962244405,0.0118406218874441,0.0095267318810136,0.0169750816449091,0.0110131497690266,0.0074724691679725,0.0095718171214388
mergereturn,instcombine,0.0115720871732435,0.0147726260772962,0.0139394841234238,0.012838234425811,0.0091259632385669,0.0149675420303262,0.0109482202028178,0.0108126187758615,0.0087616393577679,0.0144461870933508,0.0111395931762855,0.0135453587640849,0.0056087248307744,0.0103888416402087,0.004069264640459
globalopt,instcombine,0.0119000800166085,0.0146701893025881,0.0174473489983654,0.011739219106842,0.012754951904089,0.01680777738164,0.0085759587067811,0.0113676555938591,0.0066150425314119,0.0171533880909394,0.0088418002251494,0.0133648542015535,0.0073597953051739,0.0111793317523331,0.0054160347692633
strip-dead-prototypes,instcombine,0.0119543907675959,0.0109556283792667,0.0144934267270753,0.0111085692506702,0.0102291787601651,0.0174162241461544,0.011387423688584,0.011367417987933,0.0093396614477526,0.0146259842764975,0.0107083910445938,0.0135159790099251,0.0150545757105655,0.0091560674667202,0.0071754882649413
indvars,instcombine,0.0111691060813285,0.0122785707986422,0.0117327734383867,0.0056096759596553,0.0135686214865549,0.0144427048335077,0.0098304083965341,0.0113205909850834,0.0095630671814537,0.0156850033936393,0.0100461407570855,0.0142373118872656,0.009806968627417,0.0080537067576325,0.0022156761134949
mergeicmps,instcombine,0.0116073721363931,0.0143441691550544,0.0137744010774632,0.010652314773061,0.0106946851688614,0.0158482594740821,0.0096203515728977,0.0116899181739031,0.0082711773601782,0.0147466071170906,0.0106651203751081,0.0143137270831106,0.0097298700871462,0.0092605523607149,0.0075542881913354
separate-const-offset-from-gep,instcombine,0.0120729134864788,0.0183103404173303,0.0161700134545625,0.0122482963584629,0.0084077609697669,0.0152439386767928,0.0093960261875329,0.0099605411753083,0.0099084107490513,0.0155038698470079,0.0109250894426968,0.0227830646767246,0.0124723921073462,0.0091113357448638,0.0029811705914791
libcalls-shrinkwrap,instcombine,0.0115038472939826,0.0160089389824384,0.0149316419339783,0.0100389533988987,0.0094699007120022,0.0149676807566677,0.0115359069947305,0.0113158365153238,0.0080400428805106,0.0144250409774041,0.0105867715394535,0.0134868327331199,0.0125607417316179,0.0096268572211922,0.0077723942889376
flattencfg,instcombine,0.0113549673979697,0.0120561600206398,0.0152342856005889,0.0128708570189658,0.0114285237934522,0.0145371233895548,0.0090090613807222,0.009038002828859,0.0089029742162563,0.0143871383714013,0.0115422938415971,0.0089782762882347,0.0057899652576978,0.0096595618941143,0.0066209757603128
loop-reduce,instcombine,0.0164727291504269,0.0178284890680395,0.0207948434520275,0.0213286384683769,0.0142799111760904,0.0252573990638124,0.0109254479600108,0.0112493667388511,0.0127741613782342,0.0225044161360838,0.014746674358857,0.0184773949689034,0.015074254169615,0.0120308778847427,0.0074072334843535
loop-unroll,instcombine,0.0220790812062786,0.0388018482305009,0.0377572348462002,0.0123462953376866,0.0301949805336312,0.0247898121456588,0.0161466103575312,0.0157031347076423,0.012075481108966,0.0296434256065045,0.0148308011199672,0.033385636168692,0.0214005418779258,0.021716079398295,0.003937680757955
loop-rotate,instcombine,0.0096627001868875,0.0126703538962275,0.0114064675354071,0.0068913761002029,0.0134473293872907,0.0057037275292841,0.0082892115660464,0.0109744273422865,0.0088378963613389,0.0116084775242395,0.0103852918098601,0.0098052411627904,0.0042657644412866,0.0100204742219656,-0.003510018518082
partial-inliner,instcombine,0.0112765660520273,0.0095682073212599,0.0154614653270973,0.0096938030212668,0.0117212401074843,0.0158692383774917,0.0094709695270146,0.0088800216428038,0.0095097405333772,0.0163023022376743,0.0092700923898548,0.0122317572085572,0.0069755378790345,0.009160819197777,0.008052200901249
lower-expect,instcombine,0.0114967591958231,0.0134567118778489,0.0131381109173083,0.0116160075266421,0.0089401837684571,0.0150979874669546,0.0099714954672411,0.0102449652329006,0.0105128389761712,0.0138324089438962,0.0104754150371382,0.0124990853182581,0.0128373192048774,0.0097987989635547,0.0066494068553625
alignment-from-assumptions,instcombine,0.0116985897592551,0.0139588936545697,0.0140405190414008,0.0107229082901318,0.0113857668144796,0.0172505558895803,0.0100885617808438,0.0098006336251215,0.0085085440004514,0.0153428286780253,0.0108033897341376,0.0122599930326611,0.0120225962771036,0.009130620676248,0.0037241166645181
rpo-function-attrs,instcombine,0.0113777967686728,0.012078280999227,0.0175032447085917,0.012275213455132,0.0102499040853712,0.0152618497845984,0.0095299237987074,0.0093351893049852,0.0081304327862892,0.0143791680137113,0.0099908022150186,0.0105736662617921,0.0118425873533602,0.0100150855830905,0.0057439543844001
attributor,instcombine,0.0105512625182509,0.0109903990456254,0.0139123611603003,0.0074687738801845,0.008761631258367,0.0106156947787315,0.0101783979790387,0.0117095816412744,0.0094605421632746,0.0125436645037401,0.0096772157253456,0.009628195741846,0.0065429725231506,0.0095166465415155,0.0118921269012861
inferattrs,instcombine,0.0129705604544866,0.013007100190187,0.0170611894063506,0.0216934043413459,0.0093069272187303,0.0167664956197186,0.0110263648462332,0.009748244927437,0.0105819310596078,0.0161609044483649,0.0128153355759084,0.0143084827742251,0.0107154674281209,0.0099538412737933,0.0101290242516812
called-value-propagation,instcombine,0.011870233656972,0.0111346996070925,0.0154387056266262,0.012243173321756,0.011261948343253,0.0161483792063207,0.0080799796670775,0.0109448581419113,0.0095155266095733,0.0158370177080341,0.0105802597818481,0.0093502505829299,0.0085676977484719,0.0093673353107402,0.0074891649286548
licm,instcombine,0.0175159473300762,0.0230177544999281,0.0202716579077827,0.0106067224822364,0.017928650498748,0.0228362277082077,0.0166869009015388,0.0166322678847412,0.0141210153056721,0.0231241931862374,0.014024214539587,0.0193334817738842,0.0251724683795924,0.0146858773550456,0.0078342493205263
loop-simplify,instcombine,0.0110550826283035,0.0120689583907421,0.0147781887143733,0.0088515789180776,0.0125679236886108,0.0161838486411576,0.0078542897337074,0.0110548647369611,0.006691930411273,0.0150909919237903,0.0089617870831226,0.0083257270335261,0.0100539986168108,0.0088903777179253,0.0088889272687424
div-rem-pairs,instcombine,0.0119400162505786,0.0138857837316817,0.0171971772462071,0.0119756808693298,0.0120412113136887,0.0151386606544938,0.0085140727249884,0.0106222630362092,0.0087334228274489,0.0150135064477395,0.0107014937224272,0.0116047629475553,0.0126075660672504,0.0098273224147654,0.0081475538578688
float2int,instcombine,0.0110771110837651,0.0119331423201028,0.015547626102737,0.0122606614084289,0.0097161637573002,0.0137754163640452,0.0096162614320315,0.0103235952173492,0.008060311700376,0.0145530853243784,0.0097173898683369,0.012273735355473,0.0094483603845062,0.0092347741842247,0.0060861581557744
inline,instcombine,0.0113822477959216,0.01148709726007,0.0169678027407815,0.0121093166677562,0.0117522102332282,0.0141583512683603,0.0098419405214017,0.0098275371416352,0.0081563149435623,0.0154286837435879,0.0100489903063049,0.0121275919313961,0.0089191090233938,0.0093541103860047,0.0043248211946272
sink,instcombine,0.0120713922271994,0.0168491812642171,0.0190858884971077,0.0078321726648409,0.0115026483168114,0.0183977609432579,0.0115704418241608,0.0078774073357084,0.0077955604436149,0.0159613863397206,0.0090027783983205,0.0166739569937885,0.0145102926674608,0.0100930396538113,0.0068439971264273
loop-vectorize,instcombine,0.0325651189445067,0.0251985327454813,0.0613272303196935,0.08001572496079,0.02034926902144,0.0702225768643372,0.0129737698205859,0.0131553623327576,0.0105292100962134,0.0576501737020708,0.0300232871652884,0.0174389431248465,0.0224929583928154,0.0124326927256052,0.0135477610886223
slp-vectorizer,instcombine,0.0104530758859243,0.0096830069169775,0.0144619607174927,0.0112454299072466,0.0101016038559565,0.013070386325808,0.0080886426531333,0.0094472426077231,0.0083934723668587,0.0149886216818495,0.0095682827383535,0.0099074426977218,0.0047811852353931,0.007607292957759,0.0039596510113495
callsite-splitting,instcombine,0.0123663390690769,0.0161627016031427,0.0161433158493992,0.0101044631974725,0.0114560678657741,0.0169340308483596,0.0115131123620759,0.0116267739205862,0.0082828182189128,0.0165683485393582,0.0099160399713334,0.013027066250008,0.0080586663861516,0.011046284879109,0.0054457893121336
dfa-jump-threading,instcombine,0.0108881889131204,0.0118373232026646,0.0125057472631113,0.0090040918332959,0.0112465969554701,0.0162746482733899,0.009320650986911,0.0072824553977783,0.0093904488196083,0.0150680066695189,0.0088597197484558,0.0124820356967722,0.0119557443353195,0.0090176404383361,0.0036456788603836
consthoist,instcombine,0.0117038926051435,0.013385570706438,0.0136951939811343,0.0105505815342687,0.0119327533597736,0.0158416073737059,0.0090757894208527,0.011708291472749,0.008580579425503,0.0153577180181625,0.0107499510086241,0.0110516993135018,0.0086975481859614,0.0094668978129237,0.0066718842611437
mldst-motion,instcombine,0.0116178012347199,0.0103914657527405,0.0156231884026042,0.0127786844433044,0.0098763014867767,0.0165514010963545,0.0096537543855557,0.0096657502407858,0.0093068207128127,0.0140686347679735,0.0117825935106287,0.0130769148213784,0.0082066465266316,0.0092144823373649,0.0072289845789958
slsr,instcombine,0.0109238675803123,0.0136983489944458,0.0142046252976317,0.0083783883622015,0.0100063267566971,0.0159217018979583,0.0072595505750143,0.0109687548498315,0.0079025726585141,0.0141540600239095,0.0101165280387271,0.0077456503881867,0.0119805337421667,0.0088483406002757,0.0055348776264493
loop-interchange,instcombine,0.0122346543297942,0.0148664607326982,0.0152160286032069,0.0096487802492848,0.0122693218960943,0.0161225065014357,0.0098556219899442,0.0105997733792562,0.0096318945916255,0.0156976776825838,0.0110337610431567,0.0117816498657825,0.0101365756742514,0.0102631901681155,0.0078513400832284
loop-fusion,instcombine,0.0110308949752696,0.0139099148021768,0.0136632449001484,0.0110038971534882,0.011072284282752,0.0155826454421695,0.0084733788030285,0.0102477687595958,0.0074588814483936,0.0150775379876865,0.0095165630986954,0.0135944197617957,0.0086025446217274,0.009152503897666,0.0034708007463521
loop-distribute,instcombine,0.0108225249044403,0.012635482821956,0.0135348039166192,0.0106359414241172,0.010357893785421,0.014329220128709,0.0111522959384924,0.0073216601218719,0.008754944531222,0.0136652400826389,0.0106868053389622,0.0110092533674078,0.009288326844545,0.0091802616026028,0.0020703539601083
loop-load-elim,instcombine,0.0114101692373272,0.017930405014997,0.0114672397162938,0.0071787110024086,0.0109778394175711,0.0175980871700414,0.0100155668320348,0.0085400301789045,0.0088418829183922,0.0158605136358033,0.009127429963281,0.0149576977625726,0.009871810117342,0.0086383198903207,0.00553844714974
loop-sink,instcombine,0.012277037897417,0.0146044137190642,0.0164195834265847,0.0131953974857396,0.0101897735016151,0.0164252893663872,0.0110383181412007,0.010920088690846,0.0089131730820836,0.0163297130637704,0.0128869077381467,0.0123324244220361,0.0105105165134624,0.0090445456753089,0.0024185068369622
loop-unroll-and-jam,instcombine,0.011722713975158,0.0119390200458193,0.0148709976468173,0.009988021656459,0.0123280409674543,0.0161793360750959,0.01247261018238,0.0085875873214514,0.0097083632530663,0.0150407269901701,0.0105792860121497,0.0115526465692217,0.0112418012676966,0.0095096265964167,0.0058573382258416
hotcoldsplit,instcombine,0.0121147029823799,0.0125047743759733,0.0152525182533247,0.0136147586775184,0.0114027601205879,0.0155259364260859,0.0090689532965343,0.0114454013841551,0.0094003692870417,0.0155811177222235,0.0116020129100877,0.0133151329685617,0.0074900706420557,0.0099110710957596,0.0097330853580241
irce,instcombine,0.0122394335535068,0.0150923294491987,0.0145215959770885,0.0138198078200197,0.0121992372603216,0.0176799129663874,0.0123794609025049,0.0102934225518616,0.0079018764806432,0.0161029700182123,0.0116405239691939,0.0139860631083615,0.0130428332762428,0.0089834062071176,0.0089698275226908
nary-reassociate,instcombine,0.0112154107508896,0.0121815194086766,0.0136758595849179,0.0109973296086005,0.0104983568661723,0.0152004414725027,0.0079674893195572,0.0098342111184586,0.0097858810111945,0.0137369886980067,0.0106193037406862,0.0136443600144613,0.0086899148274757,0.0097946898772491,0.007667907604297
scalarizer,instcombine,0.0134610033426492,0.0149386993841962,0.0168011206128946,0.0185640822588669,0.0115359036563444,0.0200751197764432,0.0109158024109027,0.0104565719433111,0.0090534179528203,0.0172273305184285,0.0123707696190071,0.0127597162129765,0.0145225998850843,0.0108930956282646,0.0061703579856404
vector-combine,instcombine,0.0114378843814946,0.0152835054117521,0.0161023636546572,0.0118281943151482,0.009896317447944,0.014784142613678,0.0120419773139218,0.0089103616275655,0.0081466180062649,0.014897665434952,0.011232089082433,0.0160149506283272,0.0086393179521602,0.0086950825814388,0.0034389545958367
