source,target,ate,p_adj
libcalls-shrinkwrap,dse,0.0076622285819207825,1.082513196929394e-13
flattencfg,dse,0.0065436328926856135,3.0303270037309627e-10
loop-reduce,dse,0.009872181048989126,2.632222823430164e-22
loop-unroll,dse,0.009894622721180524,6.887745382589826e-22
loop-rotate,dse,0.005570329033566412,2.5234198625845516e-07
partial-inliner,dse,0.00818900914067211,1.3018938512699454e-15
lower-expect,dse,0.0068441695379631295,3.324303432126073e-11
alignment-from-assumptions,dse,0.005628257517456325,7.98608608763188e-08
rpo-function-attrs,dse,0.006672116350319612,1.4723818676001262e-10
attributor,dse,0.009159724629418442,8.995621092146039e-22
inferattrs,dse,0.007717528041820243,6.073654074921175e-14
called-value-propagation,dse,0.00551093938100039,1.7861663066370563e-07
licm,dse,0.01775809514627008,5.285830905978927e-68
loop-simplify,dse,0.008405201066769452,2.835061579785393e-16
div-rem-pairs,dse,0.008539246141678614,6.797374477826721e-17
float2int,dse,0.006495614655084303,4.090982416940806e-10
inline,dse,0.007114252461188686,5.379090920518437e-12
sink,dse,0.008906880446582666,2.9175235751967843e-18
loop-vectorize,dse,0.00990231577895112,3.3426534120477814e-21
slp-vectorizer,dse,0.00982503894329001,9.539310150464482e-22
callsite-splitting,dse,0.008633390377620509,3.617131435881941e-17
dfa-jump-threading,dse,0.006885400634794536,3.4999925772971535e-11
consthoist,dse,0.008543450155218735,1.238560504010458e-16
mldst-motion,dse,0.007886584139861763,9.847625718387244e-15
slsr,dse,0.007016180251189941,1.2716965208276966e-11
loop-interchange,dse,0.008540773361229548,9.201390761633541e-17
loop-fusion,dse,0.007303878788681439,1.424671718555524e-12
loop-distribute,dse,0.007838756166478111,3.535262818703029e-14
loop-load-elim,dse,0.00704173228750965,9.152740338121202e-12
loop-sink,dse,0.007712290287255119,6.279203656540256e-14
loop-unroll-and-jam,dse,0.009347460679542396,1.0708880644094543e-19
hotcoldsplit,dse,0.008433146130448432,2.154676832990444e-16
irce,dse,0.00807464080677256,4.76979980792347e-15
nary-reassociate,dse,0.00853865446101093,1.1843106859497898e-16
scalarizer,dse,0.008959872483181475,2.2565962282854206e-18
vector-combine,dse,0.007283880846555957,1.4751754512808312e-12
always-inline,dse,0.008740882198945032,1.6050139711572478e-17
globalsplit,dse,0.00783102083280307,2.0070899451355213e-14
lowerswitch,dse,0.008206406558142976,2.5107987981637534e-15
early-cse-memssa,dse,0.02368388642695546,1.049329497046967e-174
simple-loop-unswitch,dse,0.009313863619857532,1.0708880644094543e-19
loop-versioning,dse,0.009598992934731931,2.9479027073398143e-20
loop-flatten,dse,0.00865706542096889,3.7457657356092874e-17
loop-reroll,dse,0.0074263456795487515,6.510122817436919e-13
loop-instsimplify,dse,0.0085028273988631,9.57375944273142e-17
loop-simplifycfg,dse,0.007976820129417084,8.68385407915178e-15
loop-predication,dse,0.008337579603848011,3.311881303104589e-16
speculative-execution,dse,0.00781917319990294,4.213198754824667e-14
partially-inline-libcalls,dse,0.006748462057725391,8.570268510524329e-11
load-store-vectorizer,dse,0.008027312579564572,9.82184686083889e-15
iroutliner,dse,0.008270605260977226,4.0968608715887763e-16
global-merge,dse,0.00821785463682484,1.0576788371608487e-15
break-crit-edges,dse,0.014916219077995507,6.040579497283197e-47
unreachableblockelim,dse,0.006729141077896128,8.575314760639084e-11
loop-deletion,jump-threading,0.00605192451981984,7.414972623752977e-09
gvn,jump-threading,0.012373220235072035,3.5315199751945014e-45
gvn-hoist,jump-threading,0.006868527245359302,2.2531524581790446e-11
gvn-sink,jump-threading,0.011712937239563126,5.556501352497777e-31
newgvn,jump-threading,0.009740371638591927,8.8568692149402e-29
